story_key,comparison_type,variant,semantic_similarity_sbert,delta_cli,delta_aoa,delta_concreteness,delta_imageability,delta_fk_grade,delta_mtld,delta_tier2_proxy_token_ratio,tier2_types_retained,tier2_types_removed,tier2_types_added,low_frequency_tier2_types_retained
wnl noise pollution,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.6287952661514282,1.1693423191680732,-36.835839598997495,22.021179039301273,17.296181487093236,-5.656071363598549,5.368491834024098,-0.033795943266737835,data; evolution; experience; experiment; important; model; natural; nature; population; predict; rate; reported; social; sound; state; stress; suggest; university,activity; advancement; associate; association; both; capability; combined; effect; engage; environment; environmental; form; human; information; learned; preliminary; problematic; researcher; science; similar; tuning; unaffected; urban; vision,measured; short; use,evolution; experiment; important; model; population; predict; rate; reported; social; state; stress; suggest; university
wnl novel way,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8913351893424988,0.40502468889026,-32.11383928571428,-4.69980346450933,-3.013685300207044,-1.753056849869914,-12.67574167650939,-0.0076078211245205335,above; basis; central; common; experience; given; institute; intensive; need; overall; rate; scheme; solution; state; statistics; study; university; use,alternative; educated; gain; however; importantly; lack; resource; sending; whereby,degree; example; finding; received; short; term; valuable,above; basis; central; common; institute; intensive; overall; rate; state; statistics; study; university; use
wnl on the trail,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9106276035308838,0.6864780906146459,-33.779069767441854,5.034013440207275,4.644975973606847,-1.9290501204852823,-11.734275894362867,-0.02095941999483257,african; century; claim; control; difference; domestic; environment; european; following; group; livestock; natural; need; partial; required; similarity; solution; university; western,advocate; argue; coexist; considerable; cultural; development; discussion; established; existence; experience; impact; improvement; industrial; infrastructure; particularly; population; range; regenerate; revolution; science; spurious; state; survival; territory; thus; unit; use; viable,change; culture; expert; female; finding; influence; male; nature; progress; scientific; varied; whole,african; century; claim; control; difference; domestic; european; following; group; livestock; partial; required; similarity; university; western
wnl organic food,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8269100189208984,-0.20972270070257826,-6.6606319947333645,-11.315563868755362,-10.306117113976995,-2.584790870582573,-32.24166718959964,-0.06706652293014832,affect; association; change; conventional; environment; evidence; farming; linked; natural; quality; research; study; support; term; university,acceptance; analysis; argue; broad; comprehensive; conclude; conclusion; consumption; crucially; demonstrate; equivalent; examine; expert; further; however; human; important; inclusion; increased; individually; information; international; journal; lack; linking; literature; mean; myth; note; outcome; potential; previously; produce; protection; published; range; reduced; relevant; result; sensitivity; substantially; switching; system; therefore; variation; within,benefit; given; include; likely; mainly; reduce; scientific; significant; similar,association; change; environment; natural; support; university
wnl pacific islanders,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8452540636062622,0.5751507647197138,-28.346197687673055,5.644100580270788,2.485477833949062,-2.897819592869105,-0.28342229380106687,-0.031219864995178398,both; change; climate; connected; development; goal; impact; include; increase; international; modern; nature; navigation; planning; regional; research; traditional; transport; university; unsustainable,address; concern; converse; critical; degradation; developed; diversity; ecologically; effective; effectively; environmental; equitably; global; history; human; importantly; management; need; particularly; previously; recognize; reduction; rely; representative; resolution; revised; scale; seek; shift; sustain; undertaking; various,act; affect; environment; group; needed; support; use; variety,both; climate; connected; development; goal; include; increase; international; modern; nature; regional; research; transport; university; unsustainable
wnl pizza chain,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8703268766403198,-0.4408981744083415,11.972592859718702,-9.95653584756002,-7.000827975842583,-3.678600401094375,-23.067800587181424,-0.027700336667856422,basic; card; change; control; group; low; minimum; mp; support; survey; system,attempt; crucial; distribute; distributed; electronic; following; given; independently; particularly; percentage; policy; practice; proportion; sound; standard; subsequently; targeted; total,important; need; organizing; shared,basic; change; control; group; low; minimum; mp; support; survey
wnl planet,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8703268766403198,-0.0980240500332964,-11.901290322580678,-6.23557176571552,-13.332369292072372,-5.997395752908471,-16.961163483604338,-0.06664956497573699,accurately; advance; affect; both; century; change; climate; current; currently; environmental; evidence; expected; explanation; form; future; global; industrial; institute; journal; level; likely; measure; nature; need; predict; published; range; reflect; research; strongly; study; suggested; system; tool; uncertainty; university; within,complexity; continuing; deem; definitively; dimension; doubling; ensure; eventual; example; finding; further; furthermore; ground; identifying; increased; increasing; invoke; lack; largely; meaning; minimum; occur; phenomenon; profound; projected; relatively; result; resulting; role; scientific; sensitivity; significantly,formation; harmful; include; low; reduce; science; use,accurately; advance; century; current; currently; environmental; expected; explanation; industrial; institute; journal; level; measure; nature; need; published; reflect; suggested; system; tool; university; within
wnl poverty,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9399627447128296,0.5348982320773115,-23.581973581973614,2.0527777777777487,8.333284021765678,-4.228137596743299,9.797083907216617,-0.042312312312312333,above; access; advisory; african; aid; assistance; attendant; author; central; climate; contribute; cultural; developing; development; domestic; economic; employment; environmental; example; focus; global; goal; growth; household; inclusive; increasing; inequality; insecurity; institute; level; low; minimum; need; needed; net; network; poverty; productive; progress; reduce; related; report; research; rural; scheme; social; society; standard; status; universal; urban; wealth,affect; aim; assume; combination; critical; decline; develop; emphasis; enable; ensure; essential; establish; extension; framework; generate; given; highlight; however; impact; implication; individual; interdependent; international; livelihood; marked; prioritize; proportion; reduction; relatively; require; required; role; separate; sequence; shift; similar; successful; sustain; tendency; within,challenge; changing; conflict; connected; important; mean; whole,access; advisory; african; attendant; author; central; climate; contribute; cultural; developing; environmental; global; household; increasing; insecurity; institute; level; minimum; needed; network; productive; related; research; society; standard; status; universal; urban; wealth
wnl revolution,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8912020921707153,0.3826057228558108,-24.5,-2.970963704630776,2.008636788048534,-2.607695172885002,-12.712995375447363,-0.016458929751156134,content; equality; female; foster; group; independent; label; level; micro; prejudice; symbol; typical,approach; creation; developing; experiment; potential; process; standard,,content; equality; foster; independent; label; level; micro; prejudice; symbol; typical
wnl rwanda,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8732632398605347,0.8239083767670843,-25.732929782082294,13.62834528076462,14.220633764341642,-2.494502366358226,-30.283394094226594,-0.02430821626223925,african; agriculture; change; changing; cooperative; culture; female; future; governance; moderate; need; resilience; university,both; central; established; exception; historically; human; important; include; innovate; interest; locally; process; proposed; vision,group,agriculture; change; cooperative; culture; governance; moderate; need; resilience; university
wnl satnav,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9324066638946533,0.06939090556179428,-7.913354531001573,-2.312852022529455,-1.665043816942557,-3.7955231345862437,8.6524742269239,-0.011408199643493766,communication; device; global; institute; interact; journal; known; map; modern; natural; nature; navigation; need; neuroscientist; positioning; research; study; system; technology; tool; university; use,achieve; actual; affect; author; autonomous; available; control; critical; current; development; effectively; encourage; eroding; essential; group; impact; information; innate; knowledge; needed; notion; particular; potential; reliance; rely; spatial; task; test; total; traditional; widely,advanced; change; depend; effect; important; linked; scientific; specific; value; working,communication; global; institute; interact; journal; known; modern; natural; nature; neuroscientist; positioning; tool; university
wnl scarlett,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9331141710281372,0.5376951006694992,-29.599137931034477,1.6927379053694835,2.4145299145299077,-3.994533105217279,-48.17939298483866,-0.01629872369782684,author; contact; image; intellectual; known; merit; model; novel; paradox; published,constituted; exploitation; however; ironically; male; mean; present; previous; produce; purely; reference; relevant; similar,learned; meaning; use,contact; image; intellectual; known; merit; paradox; published
wnl school,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9498147964477539,0.22454761674439627,-7.921166827386685,2.8704099821746922,3.706107437904791,-3.5031236903158174,-5.699346399801854,-0.032230933285272295,academic; active; activity; common; emotional; evidence; expected; group; important; improve; information; need; planning; primary; region; scheme; social; study; university,achieve; anecdotal; approach; assess; circuit; comparative; difference; encourage; enhanced; established; extent; following; fostering; impact; improving; initiative; note; random; sector; strategic; successful; support; supportive; sustain; test; therefore,class; effect; harmful; improved; provide; scientific; use,academic; activity; common; emotional; expected; group; important; information; need; region; scheme; social; university
wnl school sports,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8752381801605225,0.7085041656811821,-23.08894878706201,11.45861420925769,11.447955158071409,-5.961827266630085,-48.062661538954075,-0.03295718645871251,adult; class; coordination; experience; known; overall; performance; research; science; state; study; tested; university,academic; activity; combined; competing; depend; develop; development; disproportionately; effect; ensure; example; excluded; explanation; factor; individual; international; introduction; journal; level; likely; linked; maturity; plausible; potentially; predict; published; quality; range; relative; selection; suggest; vital,active; affect; chosen; important; mean; strongly; test,adult; coordination; experience; known; overall; research; science; state; tested; university
wnl scientist,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.7800273299217224,0.31528774943003546,-21.416666666666686,0.12152391546163699,-2.106029106029098,-5.365701645229013,-16.435356197302326,-0.02354194590507612,central; collected; common; expected; ferment; helpful; human; likely; map; research; study; system; waste,both; catalogue; conclude; continued; distinct; distinctive; diversity; essential; instance; journal; localized; note; potentially; prevalent; process; provide; published; represent; scale; short; strongly; suggest; various; wealth,group; harmful; important; linked; variety,central; collected; expected; ferment; helpful; likely; map; waste
wnl scottish referendum,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8508596420288086,-0.3957556060774974,-0.675239234449748,-14.791974110032356,-12.949429358520263,-4.663425552089834,-18.794644776957853,-0.018904577075247037,accepted; change; focus; general; important; increase; independence; population; result; support; western; whole; within,authoritative; both; desire; enhanced; expected; further; future; however; importantly; interest; potentially; radical; revolution; settlement; shared; vital,act; chosen; strongly; system; threatened,accepted; focus; general; important; population; support; western; whole
wnl seaworld,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9155628085136414,0.45389217384005615,-23.024790083966423,3.8938660839706927,1.793192748797651,-5.3400894462404125,-9.932866147863507,-0.03852888164106086,continued; future; improve; increase; net; positive; report; value,base; changing; commitment; contributing; detailed; ethical; focus; following; historical; however; perform; performance; quarterly; recognize; reported; require; sustained; table; theme; traditionally; vision,claim; exhibit; image; linked; ongoing,continued; future; improve; increase; net; positive; report; value
wnl shakespeare,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8829622864723206,0.054663629769758915,-15.789241268566855,-8.239698921393654,-5.441224108039023,-6.274568219904282,-13.954657288930832,-0.015615414495626666,academic; claim; display; educated; heritage; history; important; include; international; known; marked; project; prompt; published; spurious; traditional,century; consistently; evidence; general; however; importance; jointly; production; range; research; university; whole,collected,academic; claim; display; heritage; history; international; project; prompt; published; spurious; traditional
wnl ships noise,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.93776535987854,0.7974375127566725,-48.950499348675635,-3.4635270315836806,3.8532321364860422,-4.30107209315554,-16.3955021673342,-0.05105483334083038,communicate; critically; increase; intensity; known; low; measure; need; reduce; research; scarce; sound; state; study; technology; use,affect; attempt; class; communication; concern; connected; decreasing; determine; disturbance; documented; effectively; environment; equivalent; group; identify; impact; improved; increased; individual; level; persistent; population; previously; problematic; process; range; straightforward; suggest; vessel,include; likely; needed,communicate; critically; increase; known; measure; scarce; state; technology
wnl shocking,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8463780879974365,0.5625773715631479,-22.83894878706201,4.260941671385808,8.867351230978613,-2.9535296851426978,-9.471884551159903,-0.009966131115977231,experiment; given; modern; result; science; social; sound; study; task; test; university,attempt; challenge; difference; effect; experience; informed; known; rate; regardless; report; separate; striking; tend,journal; need; research; similar; suggested,experiment; given; modern; result; science; sound; study; university
wnl shops,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9103841185569763,0.23144786350058227,-8.103749544958134,1.7062139232169784,5.07733760942142,-3.1794827947888997,-7.351380683950154,-0.015873015873015872,accuracy; change; consent; data; database; exist; experience; female; focused; identify; information; interest; intrusive; male; monitoring; need; recognition; report; similar; system; targeted; technology; use; word,acceptance; aim; belief; calculated; categorize; collected; developed; express; familiarity; focus; generalized; however; openness; output; particular; perspective; predict; present; previous; provide; relative; social; stem; survey; type; whole,basic; copying; efficient; example; general; goal; identifiable; improve; response; society; sound; specific; study,accuracy; consent; database; exist; experience; female; interest; intrusive; monitoring; similar; word
wnl six year olds,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8881353139877319,0.8283398313265993,-14.087499999999977,22.243866849065228,18.79214923106133,-5.610405909070057,-28.743643244784323,-0.0064580209895052365,access; adult; adulthood; change; communicating; communication; content; device; future; group; important; improve; knowledge; report; research; sending; shared; short; social; technology; test; traditional; typical; understanding,account; advent; authoritative; contact; developing; distributed; example; extent; fundamentally; however; known; net; previous; rapidly; relationship; resistance; result; shaping; study; theory,changing; communicate; linked; sharing; socialize; tested; use,access; adulthood; communication; content; future; important; improve; report; short; technology; traditional; typical
wnl spain robin hood,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8828459978103638,0.1264162446240854,-31.11083333333329,-13.910897435897425,-11.690391908975926,-3.2951830947123213,-20.988713259370286,-0.008009812019724172,capacity; capitalist; economic; general; generate; growth; independent; movement; needed; network; production; social; supported; system; table,advance; communication; element; focus; include; insight; intention; ironically; population; reciprocity; recognize; reliance; suggested; widely,applied; challenge; communicate; group; information; learned; support; total; working,capacity; general; growth; independent; needed; production; table
wnl spain wetlands,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8975827097892761,0.758036118456944,-27.408888888888896,11.245956122084067,10.314025936390635,-2.553847327468681,-9.54850067545172,-0.02360367102568143,adult; collected; environmental; example; general; heritage; important; include; innovation; modern; provide; region; society; support; table; technology; view; waste; western,both; creation; demand; erode; explanation; further; hemisphere; highly; history; however; impact; importance; increasing; indeed; migrate; natural; needed; process; protection; shape; state; status; stipulate; striking,nature; need; require; study,adult; collected; environmental; example; general; heritage; include; innovation; provide; region; support; table; technology; view; western
wnl star wars,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.7906907796859741,0.6977727331401592,-46.99810844892812,-3.834943509843754,-0.3260806461790935,-8.590643859143661,-25.886478588360006,-0.04207984180754332,directed; expanded; international; material; quality; role; shared,acquired; acquisition; available; considerable; cue; element; emerging; ensure; existing; feature; given; highly; information; interest; known; level; monitor; outline; participation; plethora; product; sequential; state; successful; whole,article; important; include; need,expanded; international; material; quality; role; shared
wnl still no flying cars,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9089990258216858,0.34805076227807263,-22.06969696969702,-0.7255095982584976,0.1783418971377273,-6.289798060343234,-30.174228002672976,-0.03201559192844594,access; advanced; center; change; changing; climate; communication; concern; connected; control; data; detect; developed; economic; electronically; encourage; environment; environmental; error; expanding; expert; focused; future; growth; human; important; institute; low; need; network; policy; population; quality; reduce; reduced; residential; shape; shared; sharing; social; study; sustainable; system; technology; testing; transport; trend; university; use; useful; virtual; working,arguably; claim; commonplace; communicate; competitive; component; connection; currently; demographic; develop; dynamic; enable; focus; fundamentally; given; global; however; imagined; impact; improve; increase; increased; increasingly; infrastructure; innovation; instance; integral; numerous; partial; potential; predict; present; previous; problematic; progress; robust; role; sector; sustainability; technological; urban,active; common; efficient; globally; improving; linked; meaning; support; type,advanced; center; climate; concern; connected; control; detect; developed; electronically; encourage; environment; error; expanding; expert; focused; growth; human; important; institute; low; network; policy; quality; reduced; residential; shape; shared; sharing; social; system; testing; trend; university; useful; virtual
wnl swarthy caveman,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8152084350585938,0.5002087262578399,-21.716200466200462,5.62575516693164,4.625482109443624,-3.3065196269031993,6.627707716439744,-0.03986994513310302,european; farming; institute; likely; modern; result; revolution; striking; study; suggest; system; university,agricultural; compare; complex; contact; culture; difficulty; discovery; environment; evolved; finding; focused; further; given; group; history; human; impact; initially; invention; ongoing; particular; particularly; produce; reconstruct; reconstruction; related; robust; role; science; scientific; shaping; shift; tend; transformed; transition; various,both; change; common; developed; exist; expected; linked; need; period,institute; likely; result; striking; university
wnl switched babies,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9290210008621216,0.6807994436653746,-43.11965595750064,-1.0322180916976436,0.03352579838417569,-2.0701999757370366,-25.596589955599313,-0.024151427599540143,african; biological; both; client; culture; customary; given; important; process; relationship; report; represent; term; test; tradition; traumatic; university; within,aspect; continued; currently; dilemma; error; ethnicity; factor; gain; guiding; inadvertent; increasingly; joint; maintenance; occur; principle; profound; rectify; significant; thorough,biologically; received; support,african; both; culture; customary; given; process; relationship; report; represent; term; test; tradition; university; within
wnl ten ideas,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.883430004119873,0.2918982933371925,-12.22326454033771,-0.537057320189831,6.81687122540427,-3.0646238735797304,-27.152941940853992,-0.03265609127139173,above; climate; cycle; experiment; ground; harvesting; movement; project; provide; scale; similar; sustainable; system; technology,act; change; concept; conventional; convert; disperse; facility; increasingly; industrial; innovation; international; solution; type; urban,short,climate; cycle; experiment; harvesting; movement; project; provide; scale; similar; sustainable
wnl the greek island,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8966253995895386,0.32424015133149775,-9.949129852744363,5.5235163719887055,5.634347714673254,-4.53978007137961,-46.73259646633724,-0.01606024947046364,agriculture; card; cultural; data; future; greek; network; petroleum; whole; within,consumption; contained; economic; economically; explore; given; improved; improving; largely; modern; numerous; particularly; process; reduce; relative; scale; therefore; word,efficient; improve; increase; known; use,agriculture; card; cultural; data; network; petroleum; whole; within
wnl the age of music,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8138711452484131,0.23098392964329312,-6.524972253052169,5.034067316766254,3.5703726434604164,-1.7366383542432864,-18.930099205157873,-0.0005367948467694672,act; adaptation; aid; circuit; common; literature; planning; production; successful,access; combination; concept; growth; heritage; lack; sound; status; western; whole,change; control; include; level; produce; shared; working,act; adaptation; aid; circuit; common; literature; planning; production
wnl the last,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9264675974845886,-0.17244088556640225,-14.169151910531241,-15.71789321789322,-11.682740021574944,-3.08682430578202,-7.2087377574347755,-0.01755686473411104,african; asian; both; climate; female; human; learned; male; traditional,control; demand; european; image; natural; successfully; sustained; unique,belief; likely; needed; short,asian; climate; learned; traditional
wnl the lightweight,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.7773246169090271,0.7926358848333834,-21.05392156862746,13.661261582323618,17.12413110861968,-4.7588347130063475,2.2040208697157766,-0.049980415197806494,above; degree; design; develop; device; express; further; international; limiting; low; motor; natural; needed; planning; product; project; tested; testing; typical; university; user; weight; whole,accelerated; approximately; capacity; completed; difference; display; effectively; enable; environment; experience; extension; functioning; greek; however; improvement; individual; industrial; initial; invention; likely; limited; need; observe; required; result; scope; similar; system; test; unit,separate; suggest; working,above; degree; develop; further; international; limiting; low; planning; product; typical; university; weight; whole
wnl the millenials,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9520607590675354,0.12225669875952372,-14.363636363636317,-5.373589093214946,-2.1489400660354363,-2.7799695523915844,-5.273161310500882,-0.005535762870541569,account; activity; both; contact; currently; data; effect; information; need; networking; report; social; status; technology; use,active; analysis; change; contrast; future; organize; percentage; positive; presence; provide; relationship; rely; shared; trend; unavoidable; unique,changing; example; profile; short,activity; both; contact; currently; data; effect; information; need; networking; report; status
wnl tributes,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.925173282623291,-0.12052499112307741,-5.859032501889658,-9.673343605546961,-5.081344215731576,-5.038689170287938,-12.930113440558017,-0.03773791292933712,african; barrier; bottleneck; change; couple; history; label; mainstream; modern; sound; traditional,acquired; act; agricultural; arguably; both; circuit; cite; cultural; developed; diminished; discipline; establish; established; further; future; however; innovative; international; lack; largely; limited; matching; pattern; rearrangement; received; rooted; similarly; technique; unsatisfactory; various; within; working,important; improved; influence; known; mainly; skilled; successful; supported,african; barrier; bottleneck; change; couple; history; mainstream; modern; traditional
wnl use of e cig,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9034173488616943,0.7631456954800337,-36.60231769361218,7.776365088139528,4.105618776671406,-3.4108322488404674,-4.856782530209415,-0.036154499705901594,change; contain; continued; current; data; directive; effective; european; evidence; experience; group; growth; improving; limit; mean; policy; product; research; short; statistics; study; suggest; technology; term; traditional; use,aid; commonplace; comprise; continuing; decline; distinction; electronic; however; impact; increase; increasing; innovation; interpretation; method; obtain; period; produce; proportion; published; quarterly; reveal; subject; suggested; tendency; usage; useful; user,act; affect; approach; common; effect; expected; helpful; interest; need; reported; separate; significant; sound; strongly,change; contain; continued; current; directive; effective; european; evidence; experience; group; improving; limit; mean; policy; product; research; short; statistics; term; traditional
wnl vienna,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9214169979095459,0.08217410785047702,-23.543269230769226,-11.016501042816856,-9.27776275220424,-5.058787874906056,-34.95627087407853,-0.0448003547119164,african; central; climate; economic; environment; european; german; important; international; published; quality; social; stable; study; survey; tradition; transport,assess; both; century; consistently; dominate; equivalent; factor; highlight; highly; however; impact; increase; largely; level; locate; municipality; overall; perform; recreational; regional; relatively; research; table; tend; uniquely; vulnerability; within; working,center; change; effect; similar; use,african; climate; economic; international; published; tradition
wnl waiters,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9440467357635498,0.03506421108891333,-5.66316041118813,-1.2077287148280789,-2.587670603372999,-1.2317354679332908,-6.538068591543805,-0.012493052200699198,basic; both; card; change; collected; culture; equally; evidence; given; introduction; low; minimum; needed; policy; rely; review; shared; shift; system; table; voluntary,account; distribute; experience; however; impact; improve; ironically; note; procedure; process; provide; regardless; requirement; state; therefore,depend; difference; increase,basic; collected; culture; evidence; given; introduction; low; minimum; needed; policy; voluntary
wnl ways facebook changed,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.781813383102417,0.7029975770120532,-51.920214806290744,-4.666328911239134,-4.461415989159889,-3.1530576912087724,-4.242811354587545,-0.02920799874035586,account; article; association; author; center; change; changing; connected; contact; data; effect; group; image; independence; information; need; organize; overall; product; research; revolution; shared; sharing; social; society; source; tool; traditional; university; useful; user,access; available; colleague; cultivate; describe; direct; directory; effectively; emergence; employment; encounter; engage; everyday; forum; further; given; hierarchy; indirect; journal; mean; network; organizing; phenomenon; philosophy; project; redundant; reported; representative; resource; restrict; sector; transformed; traumatic; understanding; weight; within; word,both; common; important; interact; limit; researcher; use,account; association; author; change; changing; contact; data; effect; group; image; independence; need; overall; product; revolution; sharing; society; source; traditional; useful; user
wnl we must,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8877323865890503,0.48620333093710066,-21.007142857142867,5.059015017467402,4.9937599798302585,-4.3747168149796,1.8233387942670447,-0.02679738562091502,agriculture; available; both; change; climate; developed; developing; distribution; household; impact; industrialized; interest; need; net; organization; percentage; population; produce; production; provide; reduce; report; require; total; waste; weight,agricultural; analysis; commonly; concerted; consumption; continuing; demand; distribute; enabling; environmental; equivalent; existent; future; gain; global; globally; increased; infrastructure; known; largely; low; management; meaning; natural; participation; progress; purchased; reduced; subject; subsequently; suggest; underdeveloped; whole,challenge; common; environment; example; important; improved; increase; linked; transport; use,available; both; change; climate; distribution; household; industrialized; interest; need; net; organization; population; produce; provide; report; require; total
wnl wealth therapy,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8591516613960266,0.5463923614880247,-13.250471698113245,12.904182219993686,9.838053740014516,-2.2026477269497633,-21.158229413734304,-0.031237207754388888,central; expert; global; group; important; increased; inequality; international; negative; value; wealth,acceptable; argue; barrier; center; common; document; expanded; experience; globally; increase; ironically; isolated; isolating; isolation; judgment; movement; need; net; phenomenon; positive; primary; refer; research; result; resulting; socially; study; tend; unique; weight; working,accepted; use,important; international; value
wnl what does apple,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8865629434585571,0.7551191961660956,-22.140906722251202,11.797868797868773,15.239407845109383,-3.1829848975089625,-8.741804106845336,-0.02251221001221001,access; active; content; decline; example; exclusively; history; information; international; limit; mp; ownership; research; total,adapt; benevolent; coexist; compare; context; contrast; crucial; debatable; experience; future; generally; generate; given; global; globally; growth; however; mainstream; measure; previously; progressively; revolution; scale; suggested; table; transition; working,both; comparison; goal; group; important; learned; positive; profile; value,access; active; content; decline; history; information; international; limit; mp; ownership; research
wnl what is world s,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8450745344161987,0.30596795323596315,-11.743945068664175,2.5056020046743583,5.369381526331438,-5.946125759640246,-13.417059228875587,-0.045994084117251276,abandonment; above; century; environmental; farming; global; human; level; likely; male; natural; nature; population; predict; report; state; support; system; term; urban; use; whole,approximately; change; climate; consumption; decline; disintegration; effective; example; expansion; exploit; exploitation; gradual; highly; identify; impact; increasing; industrial; likewise; low; municipality; particularly; rate; render; result; similarly; succession; thereby; threefold; total,ground; limited; within; working,environmental; farming; global; likely; predict; report; support
wnl what s the secret,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8774055242538452,0.5040341597750428,-29.523366261398166,-1.6291996285979735,3.420386102417069,-3.852461214319412,-12.96012786120454,-0.028903244193226624,evidence; evolution; hypothesis; important; linked; low; rate; short; university,anatomical; ancestry; characteristic; compare; development; distribution; general; human; importantly; notion; particular; particularly; phase; precisely; prior; prompting; reduction; require; state; suggested; tend; tendency; unique; useful; volume; voluntary,activity; effect; helpful; need; scientific; sound; supported; test,evolution; hypothesis; important; linked; low; university
wnl who can stop trump,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8411543369293213,-0.04364876090692427,-3.108391608391571,-4.199059655608892,-2.234943351222455,-2.8106621176914537,-27.993805024625317,-0.010982789855072464,actively; arguably; both; current; evidence; general; mean; need; organizing; percentage; policy; sound; suggest; support; unrealistic,base; confound; constituency; conventional; core; explanation; following; identify; increasingly; nonetheless; overarching; particular; particularly; prominent; scenario; source; status; typical; view,belief; change; copying; demand; group; important; reduce; system,actively; arguably; both; current; evidence; general; mean; organizing; percentage; sound; suggest; unrealistic
wnl who invented,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8846501708030701,0.2754374446669752,-29.523845763571785,-8.947441601779758,-4.809015533264642,-3.4037594743787203,-2.25145541620293,-0.028530020703933748,card; century; change; coded; design; development; failure; growth; history; identification; invention; model; patent; received; recognize; recognized; section; system; technology; use; whole; working,accepted; basis; concept; demand; develop; developing; device; devise; difference; enable; etc; external; form; however; important; merit; proposed; revolution; role; solution; stated; successfully; widely,example; given; matching; material; recognition; similar,century; change; coded; design; development; failure; growth; identification; recognize; section; whole
wnl why are people so wrong,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8919401168823242,1.4696242504803498,-52.148084619782765,22.15092451229856,20.725753629148926,-3.8457281070322864,-22.55342631249288,-0.04092067096956396,access; accurate; basic; census; connected; developing; example; important; international; overestimate; population; rural; study; survey; wealth; whole,actual; available; both; calculation; concern; educated; effect; emotional; expected; explanation; generally; group; information; interpret; likely; mental; perspective; proportion; range; representative; scale; sending; social; tend; varied; variety,experience; society; typical; use,accurate; basic; census; connected; developing; important; international
